Date,Close
2001-11-26,7.81363582611084
2001-11-27,7.852980136871338
2001-11-28,7.852980136871338
2001-11-29,7.852980136871338
2001-11-30,7.852980136871338
2001-12-03,7.852980136871338
2001-12-04,7.852980136871338
2001-12-05,7.852980136871338
2001-12-06,8.448843955993652
2001-12-07,8.295662879943848
2001-12-10,8.128429412841797
2001-12-11,8.333603858947754
2001-12-12,8.150914192199707
2001-12-13,8.063786506652832
2001-12-14,8.063786506652832
2001-12-17,8.06518840789795
2001-12-18,8.06518840789795
2001-12-19,8.010379791259766
2001-12-20,7.684343338012695
2001-12-21,7.712449550628662
2001-12-24,7.712449550628662
2001-12-26,7.782716274261475
2001-12-27,7.761638641357422
2001-12-28,7.917628765106201
2001-12-31,7.838929653167725
2002-01-02,7.838929653167725
2002-01-03,8.235234260559082
2002-01-04,8.360311508178711
2002-01-07,8.409497261047363
2002-01-08,8.267559051513672
2002-01-09,8.417926788330078
2002-01-10,8.193073272705078
2002-01-11,8.108756065368652
2002-01-14,8.108756065368652
2002-01-15,8.108756065368652
2002-01-16,8.108756065368652
2002-01-17,8.108756065368652
2002-01-18,7.7532057762146
2002-01-22,7.733529567718506
2002-01-23,7.532568454742432
2002-01-24,7.713855266571045
2002-01-25,7.713855266571045
2002-01-28,7.803798675537109
2002-01-29,7.803798675537109
2002-01-30,7.559273719787598
2002-01-31,7.636564254760742
2002-02-01,7.719477653503418
2002-02-04,7.435601711273193
2002-02-05,7.313337326049805
2002-02-06,7.313337326049805
2002-02-07,7.182643413543701
2002-02-08,7.133455276489258
2002-02-11,7.36252498626709
2002-02-12,7.266962051391602
2002-02-13,7.266962051391602
2002-02-14,7.538189888000488
2002-02-15,7.213560104370117
2002-02-19,6.99573278427124
2002-02-20,6.99573278427124
2002-02-21,6.900170803070068
2002-02-22,6.900170803070068
2002-02-25,6.900170803070068
2002-02-26,6.900170803070068
2002-02-27,6.932494163513184
2002-02-28,6.8425517082214355
2002-03-01,7.130646228790283
2002-03-04,7.130646228790283
2002-03-05,7.531164646148682
2002-03-06,7.484787940979004
2002-03-07,7.62813138961792
2002-03-08,7.826283931732178
2002-03-11,7.7869343757629395
2002-03-12,7.7869343757629395
2002-03-13,7.453872203826904
2002-03-14,7.383605003356934
2002-03-15,7.392035961151123
2002-03-18,7.385008335113525
2002-03-19,7.385008335113525
2002-03-20,7.307714939117432
2002-03-21,7.307714939117432
2002-03-22,7.36252498626709
2002-03-25,7.271177768707275
2002-03-26,7.223397254943848
2002-03-27,7.223397254943848
2002-03-28,7.2880425453186035
2002-04-01,7.2880425453186035
2002-04-02,7.223397254943848
2002-04-03,7.223397254943848
2002-04-04,7.223397254943848
2002-04-05,6.985896587371826
2002-04-08,6.8594160079956055
2002-04-09,6.8594160079956055
2002-04-10,6.724504470825195
2002-04-11,6.61769962310791
2002-04-12,6.624725818634033
2002-04-15,6.682346343994141
2002-04-16,6.969033241271973
2002-04-17,6.962005138397217
2002-04-18,6.907197952270508
2002-04-19,6.907197952270508
2002-04-22,6.745583534240723
2002-04-23,6.745583534240723
2002-04-24,6.745583534240723
2002-04-25,6.745583534240723
2002-04-26,6.745583534240723
2002-04-29,6.339442253112793
2002-04-30,6.339442253112793
2002-05-01,6.339442253112793
2002-05-02,6.25231409072876
2002-05-03,6.069622039794922
2002-05-06,6.009191513061523
2002-05-07,5.916440010070801
2002-05-08,6.477166652679443
2002-05-09,6.302905559539795
2002-05-10,6.149724006652832
2002-05-13,6.295879364013672
2002-05-14,6.59661865234375
2002-05-15,6.612078666687012
2002-05-16,6.6387786865234375
2002-05-17,6.710450172424316
2002-05-20,6.5769453048706055
2002-05-21,6.534783840179443
2002-05-22,6.449059963226318
2002-05-23,6.394251823425293
2002-05-24,6.345065593719482
2002-05-28,6.345065593719482
2002-05-29,6.345065593719482
2002-05-30,6.224207401275635
2002-05-31,6.155346870422363
2002-06-03,6.027459621429443
2002-06-04,5.931897163391113
2002-06-05,6.002163887023926
2002-06-06,6.014811038970947
2002-06-07,5.705641269683838
2002-06-10,5.705641269683838
2002-06-11,5.705641269683838
2002-06-12,5.705641269683838
2002-06-13,5.705641269683838
2002-06-14,5.635373592376709
2002-06-17,5.874279022216797
2002-06-18,5.8180670738220215
2002-06-19,5.700018882751465
2002-06-20,5.507490158081055
2002-06-21,5.507490158081055
2002-06-24,5.437222957611084
2002-06-25,5.298093318939209
2002-06-26,5.298093318939209
2002-06-27,5.4034929275512695
2002-06-28,5.431601524353027
2002-07-01,5.431601524353027
2002-07-02,5.431601524353027
2002-07-03,5.220802307128906
2002-07-05,5.542621612548828
2002-07-08,5.361334800720215
2002-07-09,5.359928131103516
2002-07-10,5.191290378570557
2002-07-11,5.284041881561279
2002-07-12,5.361334800720215
2002-07-15,5.255934238433838
2002-07-16,5.340254306793213
2002-07-17,5.3697662353515625
2002-07-18,5.3697662353515625
2002-07-19,5.236260414123535
2002-07-22,5.0015692710876465
2002-07-23,4.882116317749023
2002-07-24,4.911627769470215
2002-07-25,4.6671013832092285
2002-07-26,4.623535633087158
2002-07-29,4.897575378417969
2002-07-30,4.945356845855713
2002-07-31,4.8568220138549805
2002-08-01,4.8568220138549805
2002-08-02,4.588403701782227
2002-08-05,4.588403701782227
2002-08-06,4.59542989730835
2002-08-07,4.624942302703857
2002-08-08,4.650237083435059
2002-08-09,4.807632923126221
2002-08-12,4.778121471405029
2002-08-13,4.6909918785095215
2002-08-14,4.9467620849609375
2002-08-15,4.9467620849609375
2002-08-16,5.099942207336426
2002-08-19,5.277014255523682
2002-08-20,5.1575608253479
2002-08-21,5.312148094177246
2002-08-22,5.375387668609619
2002-08-23,5.1575608253479
2002-08-26,5.22642183303833
2002-08-27,5.032486915588379
2002-08-28,5.032486915588379
2002-08-29,4.973463535308838
2002-08-30,4.835740566253662
2002-09-03,4.692398548126221
2002-09-04,4.734556198120117
2002-09-05,4.560296058654785
2002-09-06,4.755636692047119
2002-09-09,4.693802833557129
2002-09-10,4.793581008911133
2002-09-11,4.972056865692139
2002-09-12,4.695207595825195
2002-09-13,4.678343772888184
2002-09-16,4.567322731018066
2002-09-17,4.526566982269287
2002-09-18,4.456301689147949
2002-09-19,4.363550662994385
2002-09-20,4.3480916023254395
2002-09-23,4.145724296569824
2002-09-24,4.145724296569824
2002-09-25,4.28485107421875
2002-09-26,4.217395782470703
2002-09-27,4.215991020202637
2002-09-30,4.0389180183410645
2002-10-01,4.193503379821777
2002-10-02,4.054377555847168
2002-10-03,4.102158069610596
2002-10-04,3.9278974533081055
2002-10-07,3.8913581371307373
2002-10-08,3.8983848094940186
2002-10-09,3.7592580318450928
2002-10-10,4.045945644378662
2002-10-11,4.187885284423828
2002-10-14,4.166802406311035
2002-10-15,4.525164604187012
2002-10-16,4.217395782470703
2002-10-17,4.491434574127197
2002-10-18,4.530784606933594
2002-10-21,4.631968021392822
2002-10-22,4.519540309906006
2002-10-23,4.565916538238525
2002-10-24,4.755636692047119
2002-10-25,4.688181400299072
2002-10-28,4.821686267852783
2002-10-29,4.671317100524902
2002-10-30,4.825901508331299
2002-10-31,4.896168231964111
2002-11-01,4.960815906524658
2002-11-04,5.205343246459961
2002-11-05,5.135075569152832
2002-11-06,5.22642183303833
2002-11-07,5.059188365936279
2002-11-08,5.029676914215088
2002-11-11,5.029676914215088
2002-11-12,4.967841625213623
2002-11-13,4.994542121887207
2002-11-14,5.191290378570557
2002-11-15,5.115401744842529
2002-11-18,5.115401744842529
2002-11-19,5.08588981628418
2002-11-20,5.257340908050537
2002-11-21,5.556674957275391
2002-11-22,5.5440263748168945
2002-11-25,5.640994548797607
2002-11-26,5.454084873199463
2002-11-27,5.67612886428833
2002-11-29,5.67612886428833
2002-12-02,5.71126127243042
2002-12-03,5.577755451202393
2002-12-04,5.3838210105896
2002-12-05,5.298093318939209
2002-12-06,5.312148094177246
2002-12-09,5.17020845413208
2002-12-10,5.14210319519043
2002-12-11,5.158966541290283
2002-12-12,5.184261798858643
